1.317812855753335566e-01,7.827763496143957944e-01,8.301408450704224062e-01,2.661414141414141232e-01,2.190743801652892397e-01,2.777777777777777901e-01,3.997214484679665336e-01,2.341484716157205548e-01,1.064696022177809287e-01
1.068705919299332147e-01,2.223650385604112878e-01,8.954929577464791901e-01,1.733737373737374021e-01,1.326942148760330564e-01,6.079365079365079971e-01,4.119777158774373116e-01,2.994759825327510949e-01,1.239910386177551505e-01
1.081791099460454320e-01,6.141388174807196343e-01,8.864788732394368598e-01,1.730505050505050657e-01,1.337190082644628131e-01,3.031746031746032077e-01,4.153203342618383975e-01,2.278602620087336050e-01,1.103442718071046408e-01
2.757095438942368526e-01,3.416452442159382819e-01,7.512676056338032371e-01,2.402828282828282924e-01,4.010909090909091645e-01,5.190476190476192020e-01,4.799442896935933178e-01,3.826200873362445853e-01,2.795862613629037652e-01
1.074951911962907930e-01,2.408740359897172389e-01,9.000000000000001332e-01,1.400808080808080835e-01,1.430082644628099253e-01,5.698412698412698152e-01,3.752089136490249777e-01,1.834934497816593790e-01,1.085407130423570454e-01
1.010258781246319848e-01,3.817480719794343891e-01,9.000000000000001332e-01,1.000000000000000056e-01,1.117355371900826538e-01,3.793650793650794606e-01,4.242339832869080896e-01,3.375545851528384267e-01,1.047083521371929560e-01
1.226600426576873182e-01,4.907455012853469412e-01,7.873239436619716702e-01,2.111919191919192085e-01,1.603636363636363749e-01,5.063492063492064377e-01,4.242339832869080896e-01,2.540611353711790255e-01,1.418203210624718047e-01
1.253869942032651841e-01,3.663239074550128649e-01,8.864788732394368598e-01,2.412525252525252739e-01,1.974876033057851310e-01,5.952380952380952328e-01,3.830083565459609374e-01,3.193886462882096211e-01,1.667445683708336235e-01
8.551370236449205020e-01,4.547557840616966440e-01,8.391549295774647366e-01,4.335757575757576143e-01,8.281983471074381153e-01,3.031746031746032077e-01,3.707520891364902149e-01,2.236681222707423422e-01,3.714823351170137844e-01
1.479685257799857878e-01,4.269922879177377451e-01,8.752112676056340579e-01,3.508282828282828780e-01,2.219834710743801565e-01,6.333333333333334147e-01,3.362116991643454011e-01,3.047161572052402012e-01,1.704725678550706169e-01
1.148717434257874037e-01,3.601542416452441775e-01,7.422535211267609068e-01,3.378989898989899210e-01,1.768925619834710861e-01,5.952380952380952328e-01,5.467966573816156473e-01,5.468122270742358237e-01,1.577404745019663490e-01
1.339324891938220574e-01,3.673521850899743035e-01,8.684507042253521991e-01,2.202424242424242673e-01,2.146446280991735622e-01,4.047619047619048782e-01,4.153203342618383975e-01,2.114410480349345201e-01,1.347511443491715699e-01
1.073800416108729172e-01,3.334190231362467727e-01,8.977464788732396617e-01,1.940606060606060723e-01,1.462809917355372136e-01,7.222222222222222099e-01,5.222841225626739803e-01,5.436681222707423489e-01,1.336551479595126102e-01
1.192142785485918177e-01,3.735218508997429354e-01,9.000000000000001332e-01,1.672323232323232323e-01,1.933223140495868020e-01,4.682539682539683668e-01,4.476323119777158022e-01,3.235807860262008839e-01,1.239982915350396619e-01
1.136591833975234139e-01,4.115681233933161098e-01,5.619718309859156324e-01,2.936161616161616639e-01,1.677355371900826619e-01,4.428571428571428381e-01,7.139275766016712765e-01,6.938864628820961000e-01,1.365853265424537555e-01
1.807826682427039200e-01,3.899742930591258983e-01,8.887323943661973313e-01,1.869494949494949765e-01,2.267438016528925959e-01,6.587301587301588324e-01,6.381615598885792551e-01,5.461135371179040021e-01,3.519502127522403656e-01
1.043058966183532665e-01,3.827763496143958277e-01,8.909859154929578029e-01,5.059797979797980849e-01,1.259504132231404894e-01,2.396825396825396914e-01,3.551532033426183510e-01,1.202620087336244425e-01,1.025441622074656778e-01
1.886145847418075894e-01,4.794344473007711716e-01,8.909859154929578029e-01,2.092525252525252732e-01,3.199338842975206765e-01,5.317460317460318553e-01,3.852367688022284020e-01,2.428820960698689913e-01,1.787316259428792520e-01
1.077900439225880774e-01,3.786632390745501286e-01,8.954929577464791901e-01,2.654949494949495614e-01,1.389752066115702567e-01,5.571428571428571619e-01,5.144846796657380761e-01,4.290829694323143872e-01,1.505355086712655555e-01
1.630496320883511319e-01,3.498714652956297910e-01,4.245070422535213162e-01,3.408080808080807822e-01,2.297851239669421730e-01,6.206349206349207615e-01,6.760445682451252658e-01,6.261135371179039621e-01,1.788271226871252784e-01
2.953809314031238809e-01,3.694087403598971808e-01,8.707042253521126707e-01,2.425454545454545641e-01,2.995371900826446776e-01,5.444444444444443976e-01,3.685236768802228613e-01,2.324017467248908342e-01,3.822005351041196652e-01
1.474538420269816408e-01,2.408740359897172389e-01,8.774647887323945294e-01,4.636363636363636798e-01,2.403305785123966976e-01,3.539682539682539320e-01,3.573816155988858156e-01,1.482096069868995558e-01,1.433543130681451949e-01
1.034858919949229461e-01,2.881748071979434167e-01,8.954929577464791901e-01,2.981414141414141517e-01,1.182809917355372026e-01,3.920634920634921139e-01,5.189415041782730054e-01,4.737991266375546351e-01,1.103571654793372436e-01
1.925837560573479823e-01,5.359897172236502971e-01,8.842253521126763882e-01,2.444848484848484993e-01,2.749421487603306291e-01,3.539682539682539320e-01,3.618384401114205784e-01,1.936244541484716253e-01,1.459762426664947543e-01
1.074463398570225936e-01,4.999999999999999445e-01,9.000000000000001332e-01,1.662626262626262785e-01,1.513057851239669460e-01,4.301587301587301848e-01,5.969359331476322694e-01,4.863755458515284236e-01,1.301205596028625067e-01
1.123053034235192982e-01,4.023136246786632175e-01,8.864788732394368598e-01,2.412525252525252739e-01,1.867768595041322532e-01,4.047619047619048782e-01,4.454038997214484485e-01,3.333624454148471639e-01,1.315389078718328941e-01
1.190781926749161501e-01,2.192802056555269719e-01,8.594366197183098688e-01,2.373737373737374035e-01,1.670082644628099189e-01,7.222222222222222099e-01,6.403899721448467197e-01,5.478602620087336117e-01,1.512990780736251928e-01
1.122896012073259508e-01,8.763496143958868778e-01,7.422535211267609068e-01,2.195959595959596222e-01,1.778181818181818197e-01,2.523809523809523725e-01,3.696378830083564826e-01,1.911790393013100275e-01,1.006849977435368415e-01
1.381668534939611837e-01,3.971722365038560243e-01,8.909859154929578029e-01,2.056969696969697114e-01,1.748099173553719077e-01,4.555555555555556024e-01,4.509749303621169436e-01,3.340611353711790410e-01,1.653806169814970306e-01
1.119476418324486244e-01,3.272493573264780853e-01,8.188732394366196043e-01,2.816565656565657161e-01,1.640991735537190299e-01,7.222222222222222099e-01,7.272980501392758423e-01,7.110043668122271177e-01,1.818584440074785813e-01
1.175201838903985330e-01,4.907455012853469412e-01,9.000000000000001332e-01,2.082828282828282918e-01,1.988429752066115941e-01,4.174603174603174205e-01,4.877437325905292220e-01,4.042794759825327766e-01,1.260307201340983840e-01
1.114190005539392875e-01,3.200514138817480148e-01,8.459154929577465953e-01,2.040808080808081126e-01,1.654214876033058002e-01,6.587301587301588324e-01,3.830083565459609374e-01,3.221834061135371297e-01,1.246421894139642939e-01
1.062355245194467612e-01,5.061696658097685209e-01,9.000000000000001332e-01,1.691717171717171952e-01,1.445950413223140441e-01,4.301587301587301848e-01,4.520891364902506759e-01,3.508296943231440923e-01,1.046531493778608823e-01
1.827489346482485399e-01,6.017994858611825926e-01,8.909859154929578029e-01,6.983030303030304253e-01,2.765619834710744129e-01,2.523809523809523725e-01,3.573816155988858156e-01,1.639301310043668192e-01,1.118323286699761526e-01
1.276201982840967086e-01,5.030848329048842604e-01,7.445070422535213783e-01,4.562020202020202753e-01,2.017190082644628180e-01,2.523809523809523725e-01,3.116991643454039007e-01,1.496069868995633101e-01,1.038714460705305875e-01
1.048659423292492981e-01,5.411311053984575459e-01,8.932394366197182745e-01,7.593939393939395099e-01,1.300165289256198509e-01,1.507936507936507853e-01,3.050139275766016733e-01,1.202620087336244425e-01,1.014324511636902904e-01
1.540400493747464683e-01,6.254498714652956259e-01,7.467605633802818499e-01,7.070303030303031200e-01,2.447272727272727377e-01,2.142857142857142738e-01,3.016713091922005319e-01,1.216593886462881968e-01,1.063366320675649540e-01
1.130869248518103359e-01,3.056555269922879292e-01,8.774647887323945294e-01,2.865050505050505403e-01,1.645619834710743690e-01,1.507936507936507853e-01,3.194986072423398049e-01,1.143231441048034869e-01,1.095101863193862490e-01
4.195627805135496713e-01,4.197943444730077300e-01,8.549295774647889257e-01,2.486868686868687339e-01,5.150082644628100059e-01,5.571428571428571619e-01,4.164345403899721298e-01,2.823580786026200773e-01,5.482786409644769821e-01
1.635172091927752369e-01,3.128534704370179997e-01,8.842253521126763882e-01,2.848888888888889137e-01,2.393388429752066338e-01,5.952380952380952328e-01,4.130919220055710439e-01,3.417467248908296895e-01,2.142112855392946935e-01
1.374323387142502018e-01,4.835475578406169261e-01,8.211267605633805200e-01,3.259393939393939732e-01,1.905454545454545734e-01,3.031746031746032077e-01,4.064066852367687610e-01,2.072489082969432572e-01,1.401191090194055799e-01
1.373451041798427197e-01,6.830334190231361902e-01,8.459154929577465953e-01,2.451313131313131444e-01,2.073719008264462982e-01,2.650793650793650258e-01,3.841225626740946697e-01,2.107423580786026429e-01,1.121570981883824453e-01
1.158976215504193830e-01,3.910025706940873369e-01,8.774647887323945294e-01,3.168888888888889421e-01,1.634049586776859520e-01,2.396825396825396914e-01,3.484679665738161236e-01,1.499563318777292487e-01,1.108221584681838706e-01
1.729210920019016995e-01,2.861182519280205394e-01,8.346478873239437934e-01,4.093333333333333823e-01,2.849586776859504011e-01,2.015873015873015650e-01,3.406685236768801639e-01,1.272489082969432139e-01,1.300415833924311870e-01
1.045222382636838282e-01,4.475578406169666290e-01,8.414084507042256522e-01,6.650101010101010512e-01,1.250247933884297558e-01,2.142857142857142738e-01,2.949860724233983045e-01,1.174672489082969340e-01,1.007027270968989807e-01
1.143483362193425112e-01,8.907455012853469078e-01,8.932394366197182745e-01,4.103030303030303361e-01,1.489256198347107540e-01,2.015873015873015650e-01,3.317548746518105274e-01,1.384279475982532759e-01,1.007107858132937905e-01
1.087705600893281582e-01,3.241645244215937693e-01,8.797183098591550010e-01,2.622626262626263083e-01,1.429421487603305951e-01,5.698412698412698152e-01,4.643454038997213429e-01,4.503930131004366677e-01,1.444430565405196432e-01
1.481883568066926227e-01,3.354755784061696500e-01,8.842253521126763882e-01,3.815353535353535608e-01,2.038347107438016614e-01,4.809523809523810201e-01,3.986072423398328013e-01,2.806113537117904122e-01,1.644623170653085054e-01
1.736433939467956766e-01,2.593830334190230791e-01,5.507042253521128305e-01,2.716363636363636758e-01,2.661818181818181861e-01,5.698412698412698152e-01,3.930362116991643062e-01,3.302183406113537445e-01,2.155716104699890723e-01
1.093689889953634864e-01,6.655526992287916777e-01,8.797183098591550010e-01,2.357575757575757769e-01,1.420826446280991917e-01,2.396825396825396914e-01,3.629526462395543107e-01,1.978165938864628881e-01,1.063555702404745118e-01
1.379731928275765851e-01,2.655526992287917110e-01,7.039436619718311139e-01,1.866262626262626401e-01,2.230413223140496060e-01,4.936507936507937844e-01,4.587743732590528478e-01,3.305676855895196553e-01,1.753537811875443553e-01
1.026432063925466764e-01,7.066838046272494456e-01,9.000000000000001332e-01,1.410505050505050650e-01,1.160000000000000059e-01,2.777777777777777901e-01,4.130919220055710439e-01,2.173799126637554480e-01,1.008473825027399878e-01
1.305320870426184277e-01,5.380462724935732854e-01,8.391549295774647366e-01,5.021010101010101589e-01,1.796363636363636496e-01,3.031746031746032077e-01,4.008356545961002659e-01,1.985152838427947652e-01,1.215089291470569377e-01
1.766739216721115446e-01,2.737789203084832756e-01,1.428169014084508248e-01,2.157171717171717518e-01,2.488595041322314572e-01,8.746031746031746046e-01,6.972144846796657358e-01,6.991266375545851508e-01,2.046660434530333528e-01
1.407524850937989513e-01,7.611825192802055273e-01,8.526760563380284541e-01,2.024646464646465138e-01,2.064132231404958717e-01,2.269841269841269826e-01,3.696378830083564826e-01,1.621834061135370986e-01,1.027424086132422143e-01
1.052166251575673839e-01,2.264781491002570424e-01,9.000000000000001332e-01,2.654949494949495614e-01,1.442644628099173654e-01,5.825396825396825795e-01,4.676880222841225399e-01,3.805240174672488984e-01,1.224590613113274440e-01
1.237906022236082842e-01,2.161953727506426559e-01,8.819718309859154726e-01,4.827070707070707511e-01,1.965950413223140625e-01,1.253968253968253677e-01,3.105849582172701684e-01,1.094323144104803469e-01,1.117436819031654982e-01
1.137429285505545951e-01,6.316195372750641468e-01,7.918309859154930574e-01,2.949090909090909540e-01,1.514710743801652992e-01,1.761904761904762029e-01,3.752089136490249777e-01,1.468122270742358015e-01,1.025030624234414267e-01
1.150688934735483032e-01,2.233933161953727264e-01,7.692957746478874537e-01,2.415757575757576103e-01,1.673057851239669602e-01,5.825396825396825795e-01,5.289693593314763742e-01,4.196506550218340736e-01,1.668126652053381620e-01
1.146676146152738884e-01,5.678663239074550617e-01,9.000000000000001332e-01,1.782222222222222263e-01,1.984793388429752226e-01,4.047619047619048782e-01,3.919220055710305739e-01,2.886462882096069715e-01,1.099671201083102373e-01
1.061360771502222328e-01,3.560411311053984229e-01,7.602816901408451233e-01,2.331717171717171966e-01,1.452561983471074569e-01,4.174603174603174205e-01,5.323119777158773491e-01,4.765938864628821436e-01,1.134174940364902351e-01
3.207853725132705502e-01,2.830334190231362235e-01,8.053521126760563309e-01,3.459797979797979983e-01,4.981487603305785883e-01,3.285714285714286254e-01,3.908077994428969526e-01,2.425327510917030804e-01,4.157517245825543828e-01
1.137080347367915995e-01,3.899742930591258983e-01,8.571830985915493972e-01,1.892121212121212204e-01,1.798016528925620028e-01,4.301587301587301848e-01,5.423398328690807180e-01,4.322270742358078621e-01,1.478877893108117014e-01
1.246228196818556511e-01,3.570694087403598616e-01,8.977464788732396617e-01,1.956767676767676711e-01,1.828760330578512727e-01,6.587301587301588324e-01,5.133704735376043438e-01,4.734497816593886688e-01,2.069765005479982101e-01
1.126716884680307174e-01,4.506426735218508894e-01,9.000000000000001332e-01,3.075151515151515191e-01,1.399338842975206831e-01,3.031746031746032077e-01,4.532033426183842972e-01,2.145851528384279394e-01,1.245636169492618239e-01
1.378423410259653759e-01,3.951156812339330915e-01,8.526760563380284541e-01,2.021414141414141774e-01,2.278347107438016828e-01,5.571428571428571619e-01,4.643454038997213429e-01,3.050655021834061120e-01,1.507696151118561034e-01
1.411049126128051667e-01,4.095115681233932325e-01,8.661971830985917276e-01,2.936161616161616639e-01,2.372231404958677903e-01,6.333333333333334147e-01,4.899721448467965756e-01,4.018340611353711789e-01,1.860719811746502639e-01
2.231908647995568540e-01,6.120822622107968680e-01,8.076056338028168025e-01,6.200808080808082323e-01,2.599008264462809858e-01,1.888888888888888562e-01,3.016713091922005319e-01,1.171179039301309954e-01,1.132982246470247006e-01
1.163826455617249789e-01,7.868894601542415490e-01,8.797183098591550010e-01,8.240404040404041286e-01,1.563636363636363713e-01,1.126984126984127144e-01,3.038997214484679410e-01,1.244541484716157054e-01,1.020231611437044661e-01
1.278766678152546965e-01,6.984575835475577144e-01,8.414084507042256522e-01,3.676363636363636500e-01,1.794380165289256313e-01,2.142857142857142738e-01,3.172701949860723958e-01,1.387772925764192145e-01,1.048989426858358553e-01
1.025123545909354533e-01,2.758354755784061529e-01,8.954929577464791901e-01,2.842424242424242964e-01,1.162644628099173683e-01,4.301587301587301848e-01,5.289693593314763742e-01,4.933624454148471949e-01,1.098079588679002072e-01
1.428251776313206878e-01,3.889460154241644596e-01,8.819718309859154726e-01,4.096565656565657187e-01,2.883305785123967402e-01,1.507936507936507853e-01,3.038997214484679410e-01,1.048908296943231455e-01,1.092196666881568023e-01
1.563116366507172894e-01,3.395886889460154046e-01,8.842253521126763882e-01,1.969696969696970168e-01,2.038347107438016614e-01,5.698412698412698152e-01,4.186629526462395390e-01,3.064628820960698663e-01,2.530123783121656089e-01
1.019470748079749772e-01,1.421593830334189901e-01,9.000000000000001332e-01,1.329696969696969877e-01,1.167272727272727351e-01,5.698412698412698152e-01,4.799442896935933178e-01,4.161572052401747435e-01,1.122654890078009227e-01
1.036010415803408219e-01,2.717223650385603984e-01,9.000000000000001332e-01,2.283232323232323446e-01,1.380826446280991882e-01,4.047619047619048782e-01,7.350974930362115245e-01,6.369432314410480300e-01,1.300303010766552803e-01
1.171799692062093501e-01,6.881748071979434389e-01,8.729577464788731422e-01,2.535353535353535581e-01,1.540165289256198444e-01,2.142857142857142738e-01,3.518105849582172651e-01,1.796506550218340825e-01,1.016778415318161377e-01
1.427047939738383675e-01,3.416452442159382819e-01,8.932394366197182745e-01,2.276767676767676996e-01,2.229752066115702758e-01,6.460317460317461791e-01,5.445682451253481826e-01,4.734497816593886688e-01,2.411570820707884810e-01
1.255108672421238192e-01,4.619537275064267701e-01,7.873239436619716702e-01,1.475151515151515436e-01,2.140826446280991724e-01,4.682539682539683668e-01,5.200557103064065156e-01,3.854148471615720939e-01,1.366695409709238751e-01
1.367030580066036505e-01,2.562982005141387631e-01,8.684507042253521991e-01,3.204444444444444207e-01,2.229752066115702758e-01,5.698412698412698152e-01,3.997214484679665336e-01,3.319650655021834096e-01,1.603128424988717882e-01
1.064291851858313598e-01,3.591259640102827388e-01,8.481690140845070669e-01,1.901818181818182019e-01,1.478347107438016672e-01,2.777777777777777901e-01,3.763231197771587100e-01,2.177292576419214143e-01,1.102415221455741168e-01
1.184344018109889374e-01,7.807197943444730281e-01,8.278873239436619347e-01,1.866262626262626401e-01,2.109752066115702651e-01,2.396825396825396914e-01,3.807799442896935282e-01,1.918777292576419047e-01,1.027947907936303251e-01
1.222046783880802734e-01,5.061696658097685209e-01,5.439436619718309718e-01,2.380202020202020485e-01,1.899504132231405185e-01,2.650793650793650258e-01,4.175487465181058067e-01,2.498689956331877626e-01,1.149160273354393746e-01
1.115358948300453207e-01,4.403598971722365030e-01,8.481690140845070669e-01,1.872727272727272851e-01,1.613223140495868013e-01,3.666666666666666963e-01,4.364902506963787565e-01,1.740611353711790654e-01,1.137773193217716527e-01
1.030462299415092486e-01,3.827763496143958277e-01,8.233802816901409916e-01,2.328484848484848879e-01,1.216198347107438071e-01,2.523809523809523725e-01,3.997214484679665336e-01,2.037554585152838715e-01,1.106497002127522500e-01
1.080011514958541807e-01,2.758354755784061529e-01,9.000000000000001332e-01,2.506262626262626414e-01,1.401652892561983665e-01,4.174603174603174205e-01,7.250696378830083777e-01,5.992139737991266646e-01,1.555420346850622249e-01
1.531136186193390314e-01,6.336760925449871351e-01,8.864788732394368598e-01,6.672727272727274617e-01,2.086280991735537382e-01,1.253968253968253677e-01,3.027855153203342642e-01,1.003493449781659441e-01,1.063189027142028287e-01
1.121343237360806350e-01,3.159383033419023157e-01,8.977464788732396617e-01,2.341414141414141503e-01,1.327272727272727493e-01,4.555555555555556024e-01,4.320334261838439383e-01,3.214847161572052525e-01,1.511878666752627387e-01
1.196068339534254871e-01,8.084832904884318161e-01,8.436619718309861238e-01,2.839191919191919600e-01,1.758347107438016643e-01,2.650793650793650258e-01,3.763231197771587100e-01,2.282096069868995714e-01,1.036272645219521726e-01
3.585666493651507025e-01,5.154241645244215242e-01,8.864788732394368598e-01,2.923232323232323182e-01,4.799008264462810147e-01,2.650793650793650258e-01,3.618384401114205784e-01,1.908296943231441167e-01,2.321433176455419134e-01
1.212538219630387298e-01,2.984575835475578032e-01,7.152112676056339158e-01,2.108686868686868721e-01,1.853553719008264600e-01,7.857142857142858094e-01,5.155988857938718084e-01,6.551091703056769466e-01,1.896178518470762742e-01
1.098208638835942441e-01,8.280205655526990949e-01,8.459154929577465953e-01,2.176565656565656870e-01,1.486280991735537405e-01,2.523809523809523725e-01,4.331476323119776706e-01,2.191266375545851686e-01,1.013949777577203282e-01
1.350141974204748241e-01,2.933161953727506099e-01,6.926760563380283120e-01,2.131313131313131715e-01,2.346776859504132728e-01,6.206349206349207615e-01,4.331476323119776706e-01,3.822707423580786190e-01,1.650699503578105798e-01
2.368657504132736236e-01,3.467866323907454751e-01,1.811267605633803957e-01,2.700202020202020492e-01,3.075371900826446292e-01,7.222222222222222099e-01,5.479108635097491575e-01,6.117903930131004531e-01,1.997654849784024633e-01
1.414259356994246875e-01,4.773778920308481832e-01,8.977464788732396617e-01,2.018181818181818410e-01,1.962314049586776910e-01,3.666666666666666963e-01,3.852367688022284020e-01,2.030567685589519389e-01,1.487271130165688793e-01
2.611047381437363590e-01,3.982005141388174629e-01,8.752112676056340579e-01,3.411313131313131741e-01,3.486942148760330817e-01,6.079365079365079971e-01,4.465181058495821809e-01,3.766812227074236019e-01,3.554340306878989164e-01
1.335887851282565597e-01,2.562982005141387631e-01,8.977464788732396617e-01,2.128080808080808350e-01,1.863471074380165238e-01,7.222222222222222099e-01,6.281337047353758862e-01,5.167685589519650513e-01,3.309876861582103369e-01
1.057121173130018688e-01,2.614395886889459564e-01,9.000000000000001332e-01,1.610909090909091179e-01,1.336859504132231480e-01,7.349206349206349742e-01,4.743732590529247672e-01,4.402620087336244215e-01,1.303196118883373222e-01
2.361050652732403776e-01,3.447300771208225978e-01,8.391549295774647366e-01,2.483636363636363975e-01,4.233719008264463235e-01,5.317460317460318553e-01,4.231197771587743572e-01,2.771179039301310265e-01,3.576852717426343142e-01
1.218278251994399514e-01,7.467866323907454973e-01,6.521126760563380476e-01,2.939393939393939448e-01,2.077685950413223348e-01,2.269841269841269826e-01,3.729805013927576240e-01,1.960698689956331675e-01,1.027142028238024613e-01
1.149659567229474738e-01,4.115681233933161098e-01,8.526760563380284541e-01,3.631111111111111622e-01,1.518016528925619779e-01,3.285714285714286254e-01,4.231197771587743572e-01,2.163318777292576600e-01,1.209657662304171322e-01
1.335189975007305963e-01,2.038560411311053366e-01,7.985915492957744721e-01,3.320808080808080875e-01,1.847603305785124328e-01,6.968253968253967923e-01,3.573816155988858156e-01,2.879475982532750944e-01,1.845311391915415156e-01
1.731164973589744693e-01,4.074550128534703552e-01,8.526760563380284541e-01,1.623838383838384081e-01,2.778842975206611832e-01,4.301587301587301848e-01,4.977715877437324798e-01,3.805240174672488984e-01,2.166784862355747576e-01
1.270898123148992143e-01,5.925449871465295892e-01,8.391549295774647366e-01,3.446868686868687082e-01,1.829752066115702402e-01,2.650793650793650258e-01,4.286908077994428523e-01,2.268122270742358171e-01,1.225340081232673684e-01
2.904103076325855737e-01,3.611825192802056161e-01,8.323943661971833219e-01,3.010505050505051239e-01,4.069421487603306353e-01,5.825396825396825795e-01,4.052924791086350287e-01,3.120524017467248834e-01,3.214452646508929590e-01
2.150466486672744093e-01,2.501285347043701868e-01,8.504225352112675385e-01,2.044040404040404213e-01,3.282644628099173900e-01,4.174603174603174205e-01,3.863509749303620233e-01,2.310043668122270799e-01,2.493955902262910418e-01
1.247397139579616843e-01,4.958868894601541899e-01,7.738028169014083968e-01,7.496969696969697505e-01,1.648595041322314103e-01,2.142857142857142738e-01,3.016713091922005319e-01,1.230567685589519511e-01,1.063994906840306925e-01
1.330043137477264492e-01,2.542416452442158858e-01,8.616901408450703403e-01,2.309090909090909249e-01,1.999008264462809881e-01,6.079365079365079971e-01,6.983286908077992461e-01,5.848908296943231555e-01,2.757438269615112292e-01
1.430729237090379302e-01,3.293059125964009626e-01,8.954929577464791901e-01,3.450101010101010446e-01,2.445289256198347472e-01,6.079365079365079971e-01,4.565459610027854942e-01,3.288209606986899902e-01,2.131011862549158642e-01
1.043442798134925631e-01,5.894601542416453288e-01,8.459154929577465953e-01,2.060202020202020479e-01,1.200661157024793396e-01,3.793650793650794606e-01,4.598885793871865801e-01,3.469868995633187958e-01,1.019735993810843983e-01
1.117278108057417757e-01,4.424164524421593803e-01,8.954929577464791901e-01,1.953535353535353902e-01,1.757355371900826690e-01,2.015873015873015650e-01,3.284122562674094414e-01,1.282969432314410296e-01,1.081595319450712467e-01
1.567652562296361907e-01,4.146529562982004813e-01,8.977464788732396617e-01,1.947070707070707174e-01,2.024132231404958682e-01,5.063492063492064377e-01,4.587743732590528478e-01,3.613100436681223049e-01,1.985312842498871966e-01
1.011898790493180461e-01,3.365038560411310886e-01,9.000000000000001332e-01,1.927676767676767822e-01,1.119669421487603372e-01,3.031746031746032077e-01,4.197771587743731603e-01,2.565065502183406232e-01,1.033524595448391536e-01
1.130049243894672983e-01,3.416452442159382819e-01,8.977464788732396617e-01,2.858585858585859230e-01,1.857520661157024966e-01,6.079365079365079971e-01,4.710306406685236258e-01,4.172052401746725314e-01,1.629246986009928455e-01
1.114294686980681903e-01,3.159383033419023157e-01,6.656338028169017651e-01,2.499797979797979963e-01,1.478347107438016672e-01,6.079365079365079971e-01,8.799442896935931735e-01,8.863755458515284458e-01,1.720931919283089639e-01
1.474922252221209373e-01,2.768637532133675916e-01,8.053521126760563309e-01,5.350707070707070301e-01,2.180165289256198458e-01,5.317460317460318553e-01,4.498607242339832113e-01,3.420960698689956558e-01,2.105916768744761913e-01
1.147705513658747178e-01,8.598971722365038595e-01,9.000000000000001332e-01,2.024646464646465138e-01,1.630082644628099153e-01,2.523809523809523725e-01,4.409470752089136303e-01,2.271615720524017279e-01,1.009283734124169912e-01
1.193782794732778790e-01,3.323907455012852785e-01,8.977464788732396617e-01,2.095757575757576097e-01,1.651900826446281167e-01,4.555555555555556024e-01,4.164345403899721298e-01,3.047161572052402012e-01,1.323480110889046490e-01
